study,number,params_max_allowed_bout_overlap,params_max_bout_gap,params_prefilter_recipient_bouts,params_quantile_range_lower-approach,params_quantile_range_lower-chase,params_quantile_range_lower-dart_bite,params_quantile_range_lower-frontal_display,params_quantile_range_lower-lateral_display,params_quantile_range_lower-none,params_quantile_range_lower-quiver,params_quantile_range_upper-approach,params_quantile_range_upper-chase,params_quantile_range_upper-dart_bite,params_quantile_range_upper-frontal_display,params_quantile_range_upper-lateral_display,params_quantile_range_upper-none,params_quantile_range_upper-quiver,params_quantile_range_window_lower-approach,params_quantile_range_window_lower-chase,params_quantile_range_window_lower-dart_bite,params_quantile_range_window_lower-frontal_display,params_quantile_range_window_lower-lateral_display,params_quantile_range_window_lower-none,params_quantile_range_window_lower-quiver,params_quantile_range_window_upper-approach,params_quantile_range_window_upper-chase,params_quantile_range_window_upper-dart_bite,params_quantile_range_window_upper-frontal_display,params_quantile_range_window_upper-lateral_display,params_quantile_range_window_upper-none,params_quantile_range_window_upper-quiver,params_smoothing_function,params_smoothing_window-approach,params_smoothing_window-chase,params_smoothing_window-dart_bite,params_smoothing_window-frontal_display,params_smoothing_window-lateral_display,params_smoothing_window-none,params_smoothing_window-quiver,params_threshold-approach,params_threshold-chase,params_threshold-dart_bite,params_threshold-frontal_display,params_threshold-lateral_display,params_threshold-none,params_threshold-quiver,params_weight_max_probability,value
0,3453,21,8,True,0.10079380677297325,0.47899930401734486,0.04666381751019749,0.4479847399465868,0.44623829280217975,0.07037961730956181,0.2683210142864386,0.7649533917593373,0.6713192899914912,0.7351445482821105,0.5923909936676114,0.6650758504555658,0.5099498242002695,0.9113237997309389,68,74,30,68,80,26,60,60,78,14,68,74,62,18,median,68,72,82,60,88,76,88,0.11236227834048608,0.6745555167408152,0.28354266704087133,0.8710055477105086,0.6288570482812863,0.1167997694023363,0.19980472012756856,0.8539143361513715,0.48529245247559166
0,3454,21,8,True,0.024509149920685487,0.48148172563361796,0.042211018141219914,0.4498278570071306,0.47856129276999293,0.07119675206002682,0.2701075299542239,0.7694831601391413,0.674333167731208,0.7224152774581967,0.5948851411770906,0.6684853623565188,0.5092026318445887,0.9053243784750014,68,76,24,70,80,28,60,60,78,14,74,74,62,18,median,66,72,82,56,88,76,88,0.0978026662829693,0.6716517462494795,0.28181466676269046,0.8731296918685083,0.6240110736287595,0.12107585606329488,0.20974727183007486,0.8299949484983978,0.4852491547431777
0,3455,24,11,True,0.10006018086301434,0.28685902751037295,0.04536528887024099,0.48121299514621685,0.44576496542011357,0.08648744924909353,0.26489290793242454,0.7753682259591314,0.6732304122777713,0.7308338508291341,0.5929481563828508,0.680215666884413,0.5096905864445054,0.9018212735692304,62,78,12,74,80,26,60,60,78,12,68,74,62,18,median,70,72,82,60,88,76,86,0.11306932494173352,0.6732455791833708,0.28195303196775895,0.8665958790844305,0.6239054835456191,0.12272121638480513,0.20869719017440141,0.8492219052105969,0.485358516769829
0,3456,24,8,True,0.10245765087384975,0.48299360368152694,0.04240100322754217,0.4480338281196765,0.4456253935564017,0.04503799065889383,0.29140605785324214,0.76841854542657,0.6775905808358482,0.7328306942287527,0.5934070103408908,0.6690247541812129,0.510287098146025,0.9020917602746132,68,80,80,74,80,26,60,60,78,14,72,74,62,18,median,68,72,82,56,88,76,86,0.11256608732483903,0.6832274018527018,0.24962793121913485,0.8723377886370665,0.7184020086967595,0.12054647879319048,0.20701441122612965,0.8584430970366903,0.48568986695959604
0,3457,21,11,True,0.10009235044463166,0.4822369698859583,0.04726103279633266,0.44847390263562525,0.4461493763118757,0.08302005177420566,0.29042133700304523,0.75894955796142,0.6725423536368118,0.7276780947467288,0.5932715159521006,0.6667662414636879,0.5116558549562501,0.9157274080279283,68,78,80,72,80,26,60,62,78,12,72,74,62,16,median,70,72,82,56,88,76,86,0.10843732029596687,0.6739803383034447,0.28463455400802995,0.8760771081779435,0.6311119391106584,0.11988851089468203,0.2078489226579899,0.8317934290815464,0.4853158452208932
0,3458,21,11,True,0.015978792134779523,0.2865534428026873,0.04377647617929718,0.4496851066836993,0.4465055314126508,0.011876683335506705,0.29009062649947126,0.7759077467481271,0.6728178694714222,0.7281218422389288,0.593942166564787,0.6706970973172663,0.5102091363065376,0.9066626121338904,68,80,16,68,80,26,60,62,78,14,66,74,62,18,median,68,72,82,56,88,76,86,0.11160537500342568,0.6789787980385206,0.28181662227008886,0.8714825839891363,0.614778161203403,0.14830725517191456,0.20430232639777268,0.8976351930317239,0.4852673689889631
0,3459,24,11,True,0.0984816255627732,0.29426093149609406,0.04429830571629542,0.44994916618249425,0.4466290699126638,0.059176283985143456,0.27097721521456375,0.7806313572272705,0.6754369625951709,0.7191192323369273,0.5930777059220359,0.6677788993441881,0.5095641496073618,0.9086218555460465,68,80,44,70,80,28,60,62,78,14,66,74,62,18,median,68,72,82,56,88,76,86,0.10624990537477053,0.6735788073886378,0.2819992800440684,0.8632645307417671,0.23212081282883923,0.12375640329938986,0.1949107641367469,0.8151264463204421,0.4821057513216534
0,3460,21,11,True,0.09764180439594193,0.48588463396427917,0.050386215161672535,0.4498020270265911,0.44833888794432836,0.15988064384943315,0.27005404339026207,0.7584822467146243,0.6796827608972658,0.72274597414068,0.5931812076993309,0.6704219635687759,0.510168845256132,0.9100295332315386,68,78,12,74,80,26,60,60,78,14,68,72,62,18,median,68,72,82,56,88,76,86,0.10457616720084577,0.6805221188299104,0.28298351178050135,0.8755485758980166,0.6232958669761298,0.1254712577896186,0.024105413159071165,0.8745137558786749,0.48344952488593174
0,3461,21,11,True,0.019670847933116305,0.2532775517260894,0.044681741835976244,0.44743630478172697,0.44562546753378324,0.158754548527759,0.2649511145530835,0.768600030812255,0.6743670390206183,0.7241821332208012,0.5924282967743322,0.6698264054155327,0.5104286265489019,0.9031965785573707,68,76,40,72,82,26,60,60,78,14,70,74,62,18,median,66,72,82,56,88,76,86,0.10777241516917122,0.6852782367235535,0.2801983933017666,0.8787101172827383,0.6232377184605947,0.12347763154517738,0.023503569694410906,0.8651429746992347,0.48363659575651646
0,3462,21,11,True,0.015921623124180967,0.4844083601380056,0.041509441896230306,0.45421372608087807,0.4474706835508142,0.06708564543173075,0.2694640747955252,0.7693799523622568,0.7151357888780755,0.7323375672715734,0.5945136240328414,0.6679829779239231,0.5106522833549635,0.9081463128884263,68,80,20,70,80,34,60,62,78,14,68,74,62,18,median,70,72,82,56,72,76,86,0.10959908775704486,0.6773523779719453,0.28739098496960247,0.881004924880877,0.6219426757843395,0.12313643198841188,0.2091635341102318,0.8744251266775384,0.48404876883475423
0,3463,21,12,True,0.016336436821738125,0.23868057504504311,0.045796338982463054,0.44853619049735377,0.4494019703277289,0.08576914588131802,0.2688505022474774,0.7613982830374537,0.6725609145226511,0.7282920367817994,0.5953078038503985,0.6684799917509648,0.5102316407683044,0.9084100494011489,68,78,24,70,80,28,60,64,78,14,66,74,62,18,median,68,72,82,56,88,76,86,0.1101557378789041,0.6814897000412877,0.2497465275749981,0.8822776990115118,0.6221447773514193,0.1287588641610442,0.03989626687268367,0.875350124810184,0.4845431659084368
0,3464,21,11,True,0.10023027682777505,0.48352688184260406,0.045227130685950266,0.45027120789822794,0.44710757124868233,0.15851929947572505,0.26863346270226424,0.7521188559457369,0.6791172709493124,0.7264366657839589,0.593298641863825,0.6776320029162132,0.5096393940407147,0.9035879033343722,68,78,80,72,80,28,60,60,78,14,68,74,62,18,median,68,72,82,56,88,76,86,0.11041618361435226,0.6802470789380445,0.28398289483886824,0.8777454055154853,0.6245718656347358,0.12890273737223984,0.2069548342316313,0.849998701081011,0.4849910167631643
0,3465,21,11,True,0.09942898991502257,0.25316165350349396,0.04300142482056085,0.44610534546953157,0.020478292268666543,0.07157054750228387,0.26703108991604096,0.7706406172183283,0.6716822658007945,0.7497169724439472,0.594180040164613,0.6724964148704589,0.5107552617812163,0.9086939432900011,68,80,80,72,80,28,60,62,78,14,68,74,62,16,median,68,72,82,56,88,76,86,0.10613647898342621,0.6889105331943575,0.24826014613392725,0.8775528577574024,0.6156937745609433,0.16187249083468297,0.050004236004970976,0.8176669977599373,0.48399203512106626
0,3466,21,11,True,0.10420951048056948,0.48154478438515447,0.040958159436562586,0.45090032835641203,0.44639482618498016,0.15579931657004845,0.2721950176423023,0.7627807529214422,0.6732374672040641,0.7252142335722961,0.5937319265285915,0.6782544547266137,0.5096365791156454,0.9151561769145751,68,80,18,70,80,26,60,60,78,14,70,74,64,18,median,68,72,82,60,88,76,86,0.10800024095829688,0.6764823325087179,0.2847145769158175,0.8636437732018225,0.6199324127755221,0.12684730110513234,0.20654860581650397,0.86075878744463,0.4853792299267007
0,3467,20,11,True,0.10118569014647624,0.25298291402972595,0.050175350769466324,0.4504945125436019,0.4466732308421549,0.05478869384607435,0.26568968783127955,0.7640195242632934,0.6766621987095267,0.7257253675425426,0.5967895319494213,0.6754061765830185,0.5066176641695809,0.9092058738549127,68,78,14,42,80,26,60,60,78,14,64,78,62,18,median,68,72,82,56,88,76,86,0.1135635615449079,0.6762397174656957,0.2871409555937372,0.8792112148470356,0.6254169981510013,0.1270667165549354,0.18484814989554754,0.8313256522917631,0.48573376387728756
0,3468,21,12,True,0.10301495670764409,0.29012480038339333,0.044493827801234634,0.45001412527136936,0.4483482056620578,0.0795444096995039,0.2688579129568164,0.7653996637910792,0.7169897720784242,0.7207548696175947,0.5946610938574889,0.6682318940359429,0.5102093952247446,0.9082182413071734,68,78,40,40,80,34,60,60,78,14,68,74,62,18,median,68,72,82,60,88,76,86,0.11003723887911812,0.6797567073319349,0.28805736197309484,0.8787061908685783,0.6153406235358146,0.12157375752416669,0.20567361281317012,0.7837324423381054,0.48525454621658337
0,3469,21,12,True,0.023468485558984793,0.4817535441966052,0.047850912524901076,0.4480574448677729,0.4461841058506216,0.05786962773823962,0.26679706181262797,0.7700656629548139,0.6864230270246874,0.7163578197570111,0.5963951097037482,0.6725317323921963,0.5096660682680819,0.9076798870728536,68,80,20,68,82,34,60,62,78,14,72,74,62,18,median,68,72,82,56,88,76,86,0.11197426375673351,0.6808194604849469,0.24791848205647868,0.8803230566053367,0.6204207059236757,0.1410601504149658,0.0023054687922193645,0.8231411861598412,0.4779875366970849
0,3470,21,12,True,0.03403960378009899,0.30410974642825633,0.040314895393903045,0.44869740323677754,0.4472434159844417,0.1609710560935329,0.267560073520836,0.7619632646702906,0.7124271654041684,0.748965774533612,0.5930775320636161,0.6722450443629154,0.5111552417885951,0.9064646935776018,68,78,80,76,80,26,60,60,76,14,70,72,62,18,median,70,72,82,56,90,76,86,0.1091008116544522,0.6790751198923771,0.28213066009636906,0.8711994932613509,0.6200695397264171,0.14557639675804068,0.04280840711057449,0.860046117305204,0.48466215272216007
0,3471,21,12,True,0.016346578801988247,0.47839603434657274,0.04692039468324874,0.4508352892134547,0.4469449965693554,0.0650972939010293,0.2689888699837781,0.7582961706003383,0.6746791930738532,0.7472405450987899,0.5936261866213308,0.6730491908046689,0.5103520338046327,0.9087356759923838,68,78,80,70,80,28,60,62,78,14,68,74,62,18,median,68,72,82,56,90,76,86,0.1103291580568167,0.6794132283157672,0.24885120997893168,0.8797137832709774,0.6175693562196786,0.10504827786607959,0.047155720219096774,0.8385902272193554,0.4850792498777408
0,3472,21,12,True,0.09807030849866082,0.4809583509019081,0.04972076739523211,0.4522906358548143,0.4440905967311439,0.06168081296806716,0.26865253253360283,0.7702989950136725,0.6740279354994789,0.7473339675636711,0.5967471831014685,0.6737117172414757,0.5102160495987004,0.9107449913259099,68,78,48,70,80,26,60,60,78,14,68,74,62,18,median,68,72,82,60,90,76,86,0.10628062053817804,0.6743072886272831,0.2489887063944334,0.8768253781342601,0.6223924564532815,0.13560106074885026,0.21252556600594652,0.8139870256655263,0.4857103871715826
0,3473,21,12,True,0.09598269852327927,0.28912702995106043,0.044917692406920576,0.4495581768207596,0.44399171036966245,0.03356821726879975,0.26773217204540406,0.7626027209962971,0.6730671987124809,0.7476456719221979,0.590969879516045,0.6707488429006276,0.5117194199532069,0.9182567429323281,68,78,46,74,80,34,64,64,78,14,70,74,62,20,median,68,72,82,56,90,76,86,0.11688413701343911,0.6797684680197399,0.25032674228683977,0.8714079242220422,0.6215733752448847,0.12935626477324183,0.21029030750150238,0.8594099174932479,0.4854935222923335
0,3474,21,12,True,0.028339519070118006,0.28265278181456227,0.03535736355885482,0.4504186366590748,0.44654657784747603,0.06399256779412642,0.29472071267709354,0.7721254839776399,0.6745315588477138,0.7501331232344217,0.5957269905426537,0.6753513334199798,0.5094996649892644,0.9091347321001482,68,78,18,70,80,28,60,60,78,16,68,74,62,18,median,66,72,82,56,90,76,86,0.1042454350178468,0.6679438837910334,0.25151343307417084,0.8780608594318049,0.6188763695475508,0.13850471624177643,0.20896136333355142,0.775968159822494,0.48579329576456887
0,3475,20,7,True,0.10059337618003439,0.31128750952846296,0.04772970391690141,0.44794987803904923,0.44515479206952724,0.0840585374850813,0.2921133934238268,0.7557182852462176,0.6707096575607941,0.7536405822093328,0.5950842832192412,0.6698394070581659,0.5090245248452504,0.9070309029429672,68,78,28,70,80,28,60,62,78,16,66,74,62,18,median,66,72,82,56,90,76,86,0.11125874631145126,0.6680405373505348,0.2494585409606549,0.8789765106993417,0.6185479304942101,0.13476843107124575,0.21219260201246795,0.8516253720401709,0.48555665230995926
0,3476,21,7,True,0.019877383192784998,0.480588209300706,0.04691046690969871,0.45125556507618897,0.44569812070852527,0.06004499321361541,0.292379969954206,0.7622920059499448,0.6672289476389655,0.7470992802627586,0.5936491460339909,0.6706551336298993,0.5101403976671037,0.9100585018213126,68,78,34,70,80,26,60,62,76,14,68,74,62,18,median,68,72,28,56,90,76,86,0.10971119040418359,0.6888821186059282,0.24933254867469676,0.8757185379715265,0.6244632943054911,0.15401371238144007,0.21039674878335182,0.8329048101766269,0.4782341059005997
0,3477,21,12,True,0.09611157202562953,0.28172346187504205,0.03842192898996996,0.44883427388975794,0.4463622242983271,0.07595707420147794,0.271849580139681,0.7540926347070385,0.6736231754831419,0.7420018846411529,0.5939860648153223,0.6687824394186991,0.5103004195977736,0.911122762585049,68,76,80,70,80,26,60,60,76,14,72,74,62,20,median,68,72,82,60,90,76,86,0.10634451788234468,0.6825747487355229,0.2544335766288723,0.8805181628872438,0.23464661007402166,0.1361118152198007,0.20312571418469305,0.8499824696185806,0.4823412171213679
0,3478,20,11,True,0.030147212661229078,0.3033906217475561,0.04991114492632498,0.4495080083811738,0.4463290881348022,0.04679733755994015,0.2928388214195113,0.7572210081687171,0.673767359233597,0.7490682168699498,0.595738374274719,0.6705227267395305,0.5106584945947579,0.916025577887145,68,78,80,72,80,34,60,62,76,14,68,78,62,18,median,66,72,82,60,90,76,86,0.11156008573261075,0.680392472881503,0.24634014643726493,0.8791033292198687,0.6140720700808507,0.14551245059216042,0.20875829082122677,0.8517515534380191,0.4857870431753776
0,3479,20,12,True,0.10066174795978444,0.30685837359986734,0.04671043586388518,0.45013964944615137,0.4453211286221593,0.06618412986814097,0.29314696147841385,0.7732918401722549,0.6735585674838543,0.7481062825833553,0.5949812181255854,0.6710218550885324,0.5108603159964861,0.9075019445571239,68,76,24,70,80,26,60,62,76,14,66,74,62,20,median,68,72,80,60,90,76,86,0.11256838318439762,0.6826327273898368,0.25012589367789606,0.8842881016104905,0.6217929323737245,0.1518734632689177,0.20322733827053902,0.8454560256167736,0.4858768303048694
0,3480,21,12,True,0.09856510125716209,0.30318016020787464,0.0463683282684933,0.45009691254810447,0.44570386126000894,0.05417596435986537,0.26803145052970423,0.7540090316051189,0.6742704619227922,0.7480217187444886,0.5927062207905831,0.6676860768218401,0.5090147944763124,0.9135255051306025,68,76,28,74,80,26,60,62,76,14,72,74,62,18,median,68,72,82,60,90,76,86,0.11241628991090061,0.6784311524568627,0.24783172768448414,0.8785196630882045,0.6126103024846941,0.13094125649623098,0.20562384019255298,0.8418121925857674,0.48570052497823396
0,3481,21,12,True,0.10032217799095569,0.2884399650860114,0.03873437863913165,0.4487957119741439,0.44467385794983944,0.05707085902317978,0.2694417768790638,0.7644272425544729,0.671596737556671,0.7517678080885921,0.5942868142222615,0.6691906791505016,0.5093726616712161,0.9167047901208941,62,78,42,70,80,26,60,66,76,14,66,74,62,20,median,68,72,82,60,90,76,86,0.10984432598896349,0.6787874379035902,0.24345464067302464,0.8736287721295181,0.6166991439738234,0.1404573796723387,0.2065546465824945,0.825445857054051,0.4858615190399968
0,3482,21,11,True,0.09708255229133333,0.47766712906431774,0.04051573490335622,0.44885536766943684,0.44278316062600975,0.0631985827162476,0.2688975250748152,0.7572809954255755,0.6695641018446696,0.7486783730123631,0.5997312413147753,0.6687884698440998,0.5120382227389425,0.9138106749783834,68,78,80,72,80,28,60,62,76,14,68,78,62,16,median,68,72,82,60,90,76,86,0.11568664464779829,0.6812643985694343,0.2887102584584159,0.8776725625360904,0.6171098055111793,0.15079377224777812,0.2083031900220949,0.8210717280042592,0.4851506427367904
0,3483,20,12,True,0.10573138154350825,0.47893576371578994,0.05187069397674299,0.45215234794410586,0.4457650248300127,0.03721491895373458,0.29366764621033087,0.7557075110783804,0.6732974222999818,0.7490984663725465,0.5963944169068042,0.6762405277533693,0.5099990097654402,0.9074529070522751,68,78,28,76,80,28,60,62,78,14,14,78,62,18,median,70,72,82,60,90,76,86,0.11127727186444639,0.6795626339526514,0.24719397779388605,0.8797202239761297,0.6123563888258751,0.14173518397760293,0.20876461979327512,0.7780644387251373,0.4847183492920816
0,3484,21,12,True,0.10119579917176524,0.28263607581073696,0.047449137228172164,0.4515252455964309,0.44701508412380675,0.1029995065012769,0.29397047534347853,0.7560099187377292,0.6761286194055309,0.7477957038035106,0.5934442760137444,0.6729305384947492,0.5119866638348715,0.9038159439214997,68,78,80,70,80,34,60,60,76,14,68,74,62,18,median,68,72,82,60,90,76,82,0.11150535478347812,0.6838116715773848,0.24170225857174774,0.8774427352700424,0.6155311899084143,0.1434239231475995,0.2094442603522399,0.833418641007243,0.48589294409606765
0,3485,20,12,True,0.09399612967732432,0.4738996158113849,0.04962736822872483,0.4499061935716835,0.4460848859124507,0.058404507860741126,0.29152228192177054,0.7588030483742028,0.6730914819325933,0.7485043634589115,0.594516401374393,0.673707491988518,0.5116806897019651,0.9114508995499325,68,76,78,72,82,34,60,62,76,14,68,74,62,16,median,68,72,82,62,90,76,86,0.11152948946435667,0.6831895059193572,0.2517452839808292,0.8773340478163304,0.6143733353428604,0.1346835036389456,0.212165933329347,0.8277608294019602,0.4857792830188904
0,3486,20,12,True,0.02456755411906919,0.2986132355572587,0.04438485289975369,0.4485205775390894,0.44604531493746863,0.04925817238091278,0.29078156617877254,0.7551800880673879,0.6731960887452895,0.7506888903615109,0.5947761384805166,0.6692534882162614,0.512337746110761,0.9135142224842805,68,76,48,70,80,34,60,62,76,16,66,74,62,18,median,68,72,82,60,90,76,86,0.5858578332259138,0.6809563909290094,0.24718244055766822,0.15342434864810128,0.6137752031466163,0.15338711069511574,0.2028096697010336,0.7867577262734871,0.4706237740204323
0,3487,20,12,True,0.10490454458184492,0.3001820592156361,0.04525668107618382,0.44819206988859384,0.4469720408941857,0.06291920902692323,0.29308050573123695,0.7572252177073989,0.6835183886172717,0.7469089416906171,0.5939889530392144,0.6670683527708278,0.5110339067543576,0.9111562275850322,68,76,54,72,80,34,60,62,76,14,68,78,62,20,median,68,72,82,60,90,76,86,0.11406207699703075,0.687379149256659,0.24734379007877513,0.8853038546479075,0.6204772029064664,0.1518739792527191,0.20143846757769576,0.7824020583049311,0.4858265495512713
0,3488,21,11,True,0.09670373425757728,0.29121312504042307,0.04685070767372273,0.4483534080209353,0.4459458293748459,0.06956780538100238,0.29180690784903884,0.7508939943052265,0.6736785671609004,0.7479269655956978,0.5958926909361978,0.6819395021704425,0.5098717024269965,0.9103994466219077,68,76,16,70,80,34,60,66,76,14,68,74,62,20,median,68,68,82,60,90,76,86,0.10668699163592793,0.6803036342369412,0.2472336355190354,0.8841596795417404,0.6189368847499849,0.15709710333389787,0.20879600878601273,0.8295175167322203,0.48579077730921477
0,3489,21,11,True,0.09953004257302127,0.2537647518088096,0.04768515183033352,0.44964085094008066,0.44397213738509206,0.08306333618162873,0.2914804009582669,0.7546696654281847,0.7154347680165105,0.7433239929685782,0.5965061455844243,0.6681933424515577,0.5109861718653398,0.9082695764761127,68,76,28,48,80,34,60,64,76,14,64,2,64,16,median,68,72,82,60,90,76,86,0.10836166650980478,0.6765153434001336,0.2501428933555122,0.8764763149942487,0.6155263300851946,0.1446334169747286,0.21031456464937678,0.785530370909558,0.48503214233220904
0,3490,20,12,True,0.0961055745475315,0.28648894802618885,0.05017869558773902,0.4511575437042702,0.44741431726572595,0.033324315512312075,0.26915704158377585,0.7563451592349731,0.6737636873443459,0.7448271294617407,0.5950255439044634,0.6720913041790304,0.5104151554577097,0.9133007132572903,68,76,80,70,80,34,60,58,76,16,66,74,62,18,median,68,72,82,60,90,76,86,0.07062365406210086,0.6802027013438496,0.24717983996532167,0.8818414485788512,0.6189156995486237,0.13008462818463296,0.19845854072206745,0.837866145016027,0.4856851637751173
0,3491,21,12,True,0.09799944181503237,0.4746432671214819,0.04547266413733888,0.45289400117116446,0.44563408781405134,0.047645804267576655,0.2920356261127132,0.7566034705175868,0.6722137022648867,0.7477350158816645,0.5969612712150671,0.6702660384239632,0.5111143055681854,0.908149414420789,68,76,44,70,80,34,60,62,76,14,66,74,62,20,median,68,72,82,60,90,76,86,0.11267469240475377,0.6770560396184393,0.24657870525472966,0.8852353849130344,0.6197192035689154,0.14180457631654786,0.21288017789258848,0.8390052086850373,0.4856443241330236
0,3492,21,12,True,0.10113154540272232,0.2922567021947482,0.04786478416578765,0.4498431110249896,0.4460164811221053,0.05362510620088692,0.26690180362769045,0.7499199660037255,0.6756870097760433,0.7493075817717911,0.5964884447260091,0.6738211260670718,0.5120817417730639,0.909307747651471,68,76,80,70,80,34,60,64,76,16,70,78,62,16,median,68,72,82,60,90,76,86,0.5777640584571702,0.6789277212254813,0.250106657009098,0.8804778431894416,0.6175403426248249,0.14370856297689744,0.20838555852124074,0.8431754738714394,0.48144011122491365
0,3493,21,12,True,0.10026461409230648,0.3299586125459689,0.03709335726314225,0.44771389030215303,0.44637651427626057,0.038300164686472,0.2690903687582852,0.756305835117539,0.6735462239064354,0.7461220495098527,0.5956657973517506,0.6741456724018364,0.5115429320331822,0.9130780591125477,68,76,20,76,80,34,60,58,76,14,14,78,62,16,median,68,72,82,60,90,76,86,0.5860792721452932,0.6821446432080525,0.24929057762121354,0.8795691450217218,0.6162905323440117,0.1400466321616129,0.20934382940083807,0.8212021348083055,0.4805129262621124
0,3494,21,6,True,0.09758354612243103,0.2461969354887627,0.043447130035396006,0.45083435329766963,0.44298611083402695,0.0565830092703724,0.29180122379710854,0.7571724520332148,0.6745392114022982,0.7479473021737213,0.5966956472648584,0.6727779600856588,0.510551909263425,0.9049007915922919,68,76,80,70,80,34,60,62,76,16,70,74,62,18,median,68,72,82,60,90,76,86,0.10831066617014941,0.6801987371920476,0.24963588490650587,0.88102670249611,0.6104315832934659,0.12391542982104611,0.2028284287737884,0.8445544194286908,0.4857499800558429
0,3495,21,11,True,0.09734353028754189,0.47950290777219523,0.04538126235392101,0.45007090904192004,0.447867717085702,0.06894255980930877,0.2701168710680125,0.7514007375017608,0.6738098581812954,0.7502878383099287,0.5954257685391902,0.6682292534260009,0.5078601138949922,0.9106590616616402,68,76,16,70,80,34,60,64,76,14,70,74,62,18,median,68,72,82,60,90,76,86,0.06487026280133444,0.697474009718174,0.2454681605397936,0.8822686334635217,0.6173703075310254,0.16653130962720206,0.20837564002080966,0.8140692534436313,0.4860292063587274
0,3496,21,12,True,0.12570897790380878,0.24455711915126477,0.04879682197106025,0.45374247215782726,0.44235321354576684,0.06021418045266549,0.26866404144697936,0.7581188263172414,0.6766301224998262,0.7470528824810843,0.5961622746563429,0.6717654569690311,0.5101113195543174,0.9062021089219024,68,76,42,70,80,34,60,64,76,14,70,78,64,16,median,68,72,82,60,90,76,86,0.11648274222934445,0.6739586663892785,0.24910851593057265,0.8819534609351356,0.6129631620706668,0.14146144214215883,0.20329364475888964,0.8219914565469905,0.4858020143345493
0,3497,21,12,True,0.10406813874523625,0.3340351166596461,0.03957055897659018,0.4494910470941575,0.4483640370415328,0.022359134385067397,0.2959449384905867,0.7583599530027585,0.674691976797499,0.7469875024529876,0.6012445845863013,0.6668749162188072,0.5109928732323535,0.905559257693276,68,76,12,76,80,34,60,64,76,14,76,78,64,20,median,68,72,82,60,4,76,86,0.11367192148930134,0.671972487965689,0.25212754280820404,0.8768297144748235,0.6170758618516647,0.13094738358914296,0.20427116543193885,0.7815618593133349,0.4789638278646309
0,3498,21,12,True,0.0961162004009345,0.30006022986796305,0.04520599019035696,0.44977240564841303,0.4453850729160828,0.06154564346145448,0.26925267707900435,0.7551513371503041,0.6703608376144561,0.7470154878837834,0.5968822327216845,0.6763233232176846,0.5107686968040842,0.9112341471743675,68,76,42,70,80,34,60,64,76,14,66,78,64,16,median,68,72,82,60,90,76,86,0.11384853737259917,0.6791705203028277,0.24825147953929155,0.8835228177762091,0.6159680535862252,0.16326917840933397,0.2053662393123246,0.830560444792717,0.4857103673720812
0,3499,21,11,True,0.030840423394233818,0.3298791069812422,0.04013598363909118,0.4477642529191584,0.445735449828479,0.20900485337084027,0.2936620347699089,0.7592732216034336,0.6731303532675197,0.7479745712296763,0.5962242964211533,0.6706952512435679,0.5118440049317474,0.9084592961137632,68,76,80,70,80,34,60,64,76,14,72,78,64,18,median,68,72,82,60,90,76,86,0.11229919025047724,0.6899083316199576,0.2458636963033124,0.8830356372646448,0.6177217315042948,0.14783998508763774,0.2090278627050137,0.8299345175625676,0.4858366468300737
0,3500,21,11,True,0.10123769177548088,0.4754393395179009,0.04695188197845876,0.4492621273095656,0.4453736732890686,0.06689073986961627,0.29339712669345036,0.752851735125944,0.6747412101015083,0.7493096217734013,0.5962033934722794,0.6742015549419477,0.5112371571759368,0.9136803512863609,68,76,80,68,80,34,60,64,76,16,70,2,64,16,median,68,72,82,60,90,76,86,0.06475544261096083,0.6754289275947316,0.2569638230230581,0.8832145318000489,0.6152711338404613,0.13839085983191474,0.19223508053497468,0.8286857331097798,0.4853574232828624
0,3501,21,11,True,0.10067963068215974,0.33296909349024745,0.04885480782743916,0.4520024447450712,0.44628314763298227,0.10497463874700352,0.2922485612995191,0.755603933126836,0.675913379770709,0.7547927663556888,0.5997728259008003,0.6705528472635954,0.511275761883453,0.9152209310314102,68,76,40,70,80,34,60,64,76,14,68,78,58,16,median,66,70,82,60,90,76,86,0.7163823507896439,0.6827621257754157,0.2514959679742788,0.8899183981076644,0.6166147086011095,0.17229657738821372,0.2081612513077975,0.8309896829535642,0.48002303567595517
0,3502,21,12,True,0.10079327525441234,0.4765121382650458,0.04961554369205315,0.4497729859194819,0.4455273215677916,0.16240032104853033,0.2717177452611386,0.7580841323875879,0.6757067502962321,0.7442516489289005,0.5998794328214885,0.6690369672530313,0.5101851462619086,0.9078573258374675,68,76,80,70,80,34,60,64,76,16,70,78,64,20,median,66,72,82,60,90,76,86,0.0672451463717723,0.6817319781078033,0.24882460192025752,0.8839738444486188,0.6185337083284927,0.16063089486835389,0.21314610779625479,0.8316291667967181,0.4857180484117677
0,3503,21,12,True,0.10420682993059423,0.29880301738880777,0.04420231896041087,0.4650585730069438,0.4469908217983892,0.07003623703570208,0.2919495590342304,0.7544536733625842,0.6668395851256098,0.74624724403853,0.5997642551633803,0.6698137450395544,0.5103480150886595,0.9093337549406306,68,76,80,70,80,34,60,58,76,16,72,78,64,16,median,68,72,82,60,90,76,86,0.06303158295899428,0.6918324922640032,0.2480637707588385,0.5659797861038789,0.6169656863547441,0.14912478284327635,0.20818739761535207,0.8317455654381213,0.48015416874719585
